"game_title","publisher","platform","release_year","global_sales","year","market_share_pct","publisher_global_sales","game_count","avg_sales_per_game"
"Resistance: Fall of Man","Sony Computer Entertainment","PS3",2006,4.35,2006,6.21742100154582,34.59,56,0.617678571428571
"Sonic the Hedgehog","Sega","GEN",1991,4.34,1991,12.8630705394191,4.34,1,4.34
"Kingdom Hearts II","Square Enix","PS2",2005,4.33,2005,1.4257977210771,7.27,7,1.03857142857143
"FIFA 14","Electronic Arts","X360",2013,4.31,2013,13.2889131080947,53.65,46,1.16630434782609
"Call of Duty: Advanced Warfare","Activision","X360",2014,4.31,2014,12.0010751243112,44.65,45,0.992222222222222
"Asteroids","Atari","2600",1980,4.31,1980,67.6375404530744,8.36,4,2.09
"Fable II","Microsoft Game Studios","X360",2008,4.31,2008,2.17636324602834,16.22,12,1.35166666666667
"Halo 5: Guardians","Microsoft Game Studios","XOne",2015,4.26,2015,3.45546101753777,9.95,5,1.99
"Super Mario 3D World","Nintendo","WiiU",2013,4.25,2013,13.6629347072228,55.16,28,1.97
"Batman: Arkham Asylum","Eidos Interactive","PS3",2009,4.25,2009,1.51336668653076,10.92,21,0.52
"Assassin's Creed: Revelations","Ubisoft","PS3",2011,4.24,2011,8.46028102392877,48.65,91,0.534615384615385
"Namco Museum","Namco Bandai Games","GBA",2001,4.24,2001,2.2085201793722,7.88,12,0.656666666666667
"Metal Gear Solid 3: Snake Eater","Konami Digital Entertainment","PS2",2004,4.23,2004,4.55385725235583,20.2,42,0.480952380952381
"Daxter","Sony Computer Entertainment","PSP",2006,4.22,2006,6.21742100154582,34.59,56,0.617678571428571
"Warcraft II: Tides of Darkness","Activision","PC",1995,4.21,1995,3.86167675655843,4.21,1,4.21
"The Legend of Zelda: Ocarina of Time","Nintendo","3DS",2011,4.21,2011,9.23066221480245,53.08,32,1.65875
"FIFA Soccer 06","Electronic Arts","PS2",2005,4.21,2005,13.224420953539,67.43,119,0.566638655462185
"EyeToy Play","Sony Computer Entertainment","PS2",2003,4.2,2003,7.17518735623655,29.01,36,0.805833333333333
"Uncharted 4: A Thief's End","Sony Computer Entertainment","PS4",2016,4.2,2016,3.8994356080041,6.84,7,0.977142857142857
"Gran Turismo 5 Prologue","Sony Computer Entertainment","PS3",2007,4.2,2007,6.4681204186068,42.09,49,0.858979591836735
"Assassin's Creed: Revelations","Ubisoft","X360",2011,4.19,2011,8.46028102392877,48.65,91,0.534615384615385
"Street Fighter IV","Capcom","PS3",2009,4.19,2009,2.86042934157462,20.64,21,0.982857142857143
"FIFA 12","Electronic Arts","X360",2011,4.19,2011,12.6582498608792,72.79,77,0.945324675324675
"Teenage Mutant Ninja Turtles","Palcom","NES",1989,4.17,1989,5.43180930050801,4.17,1,4.17
"Excitebike","Nintendo","NES",1984,4.16,1984,83.9815668202765,45.56,9,5.06222222222222
"Frogger","Hasbro Interactive","PS",1997,4.16,1997,2.88309458177053,6.38,3,2.12666666666667
"Madden NFL 2003","Electronic Arts","PS2",2002,4.14,2002,17.2388553078957,73.01,88,0.829659090909091
"Watch Dogs","Ubisoft","PS4",2014,4.14,2014,11.2807418357748,41.97,46,0.912391304347826
"Half-Life","Vivendi Games","PC",1997,4.12,1997,1.86632925120882,4.13,2,2.065
"Super Mario World 2: Yoshi's Island","Nintendo","SNES",1995,4.12,1995,16.6208035222895,18.12,12,1.51
"FIFA Soccer 07","Electronic Arts","PS2",2006,4.11,2006,10.500772908653,58.42,103,0.567184466019418
"The Legend of Zelda: Skyward Sword","Nintendo","Wii",2011,4.1,2011,9.23066221480245,53.08,32,1.65875
"Street Fighter II Turbo","Capcom","SNES",1992,4.1,1992,17.0246329328965,14.03,7,2.00428571428571
"Carnival Games","Take-Two Interactive","Wii",2007,4.1,2007,3.04427335454029,19.81,37,0.535405405405405
"Fallout 4","Bethesda Softworks","XOne",2015,4.09,2015,7.11234589338427,20.48,15,1.36533333333333
"World of Warcraft: The Burning Crusade","Activision","PC",2007,4.09,2007,10.3791126888264,67.54,84,0.804047619047619
"Fallout: New Vegas","Bethesda Softworks","X360",2010,4.08,2010,1.28648350975953,8.41,3,2.80333333333333
"God of War II","Sony Computer Entertainment","PS2",2007,4.07,2007,6.4681204186068,42.09,49,0.858979591836735
"Forza Motorsport 2","Microsoft Game Studios","X360",2007,4.06,2007,4.2260230817697,27.5,22,1.25
"World Soccer Winning Eleven 9","Konami Digital Entertainment","PS2",2005,4.06,2005,2.92612132028477,14.92,56,0.266428571428571
"Namco Museum Vol.3","Sony Computer Entertainment","PS",1996,4.05,1996,16.8253245274425,36.94,38,0.972105263157895
"Tekken Tag Tournament","Namco Bandai Games","PS2",2000,4.05,2000,4.05569260358741,9.7,14,0.692857142857143
"Far Cry 4","Ubisoft","PS4",2014,4.03,2014,11.2807418357748,41.97,46,0.912391304347826
"Star Fox 64","Nintendo","N64",1997,4.03,1997,11.8667811469113,26.26,14,1.87571428571429
"Minecraft","Sony Computer Entertainment Europe","PS4",2014,4.02,2014,1.77395511356001,6.6,4,1.65
"Golf","Nintendo","NES",1984,4.01,1984,83.9815668202765,45.56,9,5.06222222222222
"Fallout 3","Bethesda Softworks","PS3",2008,4.01,2008,1.52828467153285,11.39,7,1.62714285714286
"Professor Layton and the Diabolical Box","Nintendo","DS",2007,4,2007,16.2248551626635,105.58,48,2.19958333333333
"Left 4 Dead 2","Electronic Arts","X360",2009,3.99,2009,11.9891348032762,86.51,115,0.752260869565217
"Namco Museum: 50th Anniversary","Namco Bandai Games","PS2",2005,3.98,2005,2.90062562513483,14.79,41,0.360731707317073
"EA Sports Active","Electronic Arts","Wii",2009,3.92,2009,11.9891348032762,86.51,115,0.752260869565217
"Assassin's Creed: Unity","Ubisoft","PS4",2014,3.92,2014,11.2807418357748,41.97,46,0.912391304347826
"Donkey Kong Land","Nintendo","GB",1994,3.91,1994,26.6673507079828,25.99,11,2.36272727272727
"Tony Hawk's Underground","Activision","PS2",2003,3.9,2003,5.29049491726645,21.39,35,0.611142857142857
"Assassin's Creed IV: Black Flag","Ubisoft","PS3",2013,3.89,2013,6.82403646091351,27.55,30,0.918333333333333
"Monster Hunter 4 Ultimate","Nintendo","3DS",2014,3.89,2014,13.8879182905523,51.67,25,2.0668
"MotorStorm","Sony Computer Entertainment","PS3",2006,3.88,2006,6.21742100154582,34.59,56,0.617678571428571
"The Elder Scrolls V: Skyrim","Bethesda Softworks","PC",2011,3.88,2011,4.36317473567056,25.09,12,2.09083333333333
"Tekken 5","Namco Bandai Games","PS2",2005,3.87,2005,2.90062562513483,14.79,41,0.360731707317073
"Dragon Warrior III","Enix Corporation","NES",1988,3.87,1988,7.24312184166199,3.87,1,3.87
"Sports Champions","Sony Computer Entertainment","PS3",2010,3.87,2010,5.7639356299333,37.68,47,0.801702127659574
"NBA 2K16","Take-Two Interactive","PS4",2015,3.85,2015,5.21965619031082,15.03,17,0.884117647058824
"World Soccer Winning Eleven 8 International","Konami Digital Entertainment","PS2",2004,3.85,2004,4.55385725235583,20.2,42,0.480952380952381
"Flash Focus: Vision Training in Minutes a Day","Nintendo","DS",2007,3.84,2007,16.2248551626635,105.58,48,2.19958333333333
"Namco Museum Vol.1","Sony Computer Entertainment","PS",1995,3.84,1995,18.7763713080169,20.47,34,0.602058823529412
"The Legend of Zelda: Link's Awakening","Nintendo","GB",1992,3.83,1992,48.4285887634996,39.91,13,3.07
"Mario & Luigi: Bowser's Inside Story","Nintendo","DS",2009,3.83,2009,18.4264866887481,132.96,39,3.40923076923077
"Big Brain Academy: Wii Degree","Nintendo","Wii",2007,3.82,2007,16.2248551626635,105.58,48,2.19958333333333
"Nintendogs + cats","Nintendo","3DS",2011,3.81,2011,9.23066221480245,53.08,32,1.65875
"Batman: Arkham Knight","Warner Bros. Interactive Entertainment","PS4",2015,3.79,2015,8.14030213578746,23.44,28,0.837142857142857
"Mario & Sonic at the London 2012 Olympic Games","Sega","Wii",2011,3.78,2011,2.95979410127991,17.02,38,0.447894736842105
"LEGO Indiana Jones: The Original Adventures","Activision","X360",2008,3.78,2008,9.13348003434951,68.07,92,0.739891304347826
"Resident Evil Director's Cut","Virgin Interactive","PS",1996,3.77,1996,6.83671145524937,15.01,14,1.07214285714286
"Ratchet & Clank: Size Matters","Sony Computer Entertainment","PSP",2007,3.77,2007,6.4681204186068,42.09,49,0.858979591836735
"Just Dance 2014","Ubisoft","Wii",2013,3.76,2013,6.82403646091351,27.55,30,0.918333333333333
"The Sims: Unleashed","Electronic Arts","PC",2002,3.76,2002,17.2388553078957,73.01,88,0.829659090909091
"Super Paper Mario","Nintendo","Wii",2007,3.76,2007,16.2248551626635,105.58,48,2.19958333333333
"Harry Potter and the Sorcerer's Stone","Electronic Arts","PS",2001,3.73,2001,12.6485426008969,45.13,44,1.02568181818182
"The Witcher 3: Wild Hunt","Namco Bandai Games","PS4",2015,3.73,2015,6.67129710019101,19.21,81,0.237160493827161
"Resident Evil 3: Nemesis","Eidos Interactive","PS",1999,3.72,1999,4.99070453234182,15.57,11,1.41545454545455
"Spyro: Year of the Dragon","Sony Computer Entertainment","PS",2000,3.71,2000,12.3552284985575,29.55,38,0.777631578947368
"FIFA Soccer 2005","Electronic Arts","PS2",2004,3.7,2004,15.3005094909599,67.87,87,0.780114942528736
"Pokémon Trading Card Game","Nintendo","GB",1998,3.7,1998,16.8032646342718,49,18,2.72222222222222
"Battlefield 4","Electronic Arts","PS3",2013,3.69,2013,13.2889131080947,53.65,46,1.16630434782609
"MySims","Electronic Arts","DS",2007,3.69,2007,11.0537396462435,71.93,112,0.642232142857143
"Friend Collection","Nintendo","DS",2009,3.67,2009,18.4264866887481,132.96,39,3.40923076923077
"Tony Hawk's Pro Skater 4","Activision","PS2",2002,3.67,2002,6.16263694748772,26.1,52,0.501923076923077
"Midnight Club 3: DUB Edition","Take-Two Interactive","PSP",2005,3.66,2005,5.15601404224441,26.29,41,0.641219512195122
"Banjo-Kazooie","Nintendo","N64",1998,3.65,1998,16.8032646342718,49,18,2.72222222222222
"SOCOM: U.S. Navy SEALs","Sony Computer Entertainment","PS2",2002,3.65,2002,7.00085001888931,29.65,35,0.847142857142857
"Guitar Hero: World Tour","Activision","Wii",2008,3.65,2008,9.13348003434951,68.07,92,0.739891304347826
"Gran Turismo 6","Sony Computer Entertainment","PS3",2013,3.64,2013,3.25720796591697,13.15,15,0.876666666666667
"Jak and Daxter: The Precursor Legacy","Sony Computer Entertainment","PS2",2001,3.64,2001,12.640134529148,45.1,41,1.1
"Pokemon Snap","Nintendo","N64",1999,3.63,1999,21.0622475799731,65.71,21,3.12904761904762
"FIFA Soccer 10","Electronic Arts","PS3",2009,3.63,2009,11.9891348032762,86.51,115,0.752260869565217
"Pro Evolution Soccer 2008","Konami Digital Entertainment","PS2",2007,3.63,2007,2.64625881702088,17.22,62,0.277741935483871
"Call of Duty: Ghosts","Activision","PS4",2013,3.63,2013,11.2355097592391,45.36,48,0.945
"Resident Evil 4","Capcom","PS2",2005,3.62,2005,2.79275922257742,14.24,30,0.474666666666667
"Tom Clancy's The Division","Ubisoft","PS4",2016,3.61,2016,12.5420443532296,22,37,0.594594594594595
"Star Wars: Battlefront","LucasArts","PS2",2004,3.61,2004,2.14842869380946,9.53,7,1.36142857142857
"Doom II: Hell on Earth","Virgin Interactive","PC",1994,3.61,1994,10.2708803611738,10.01,5,2.002
"The Simpsons: Road Rage","Electronic Arts","PS2",2001,3.61,2001,12.6485426008969,45.13,44,1.02568181818182
"Cooking Mama 2: Dinner With Friends","505 Games","DS",2007,3.61,2007,1.60435203540639,10.44,29,0.36
"Luigi's Mansion","Nintendo","GC",2001,3.6,2001,14.1115470852018,50.35,26,1.93653846153846
"Star Wars: Battlefront II","LucasArts","PS2",2005,3.59,2005,3.68706976014434,18.8,13,1.44615384615385
"WWF SmackDown!","THQ","PS",2000,3.58,2000,6.63126646318518,15.86,15,1.05733333333333
"Croc: Legend of the Gobbos","Fox Interactive","PS",1997,3.56,1997,1.80758280988748,4,2,2
"Grand Theft Auto: Liberty City Stories","Take-Two Interactive","PS2",2006,3.54,2006,3.70097422439515,20.59,33,0.623939393939394
"The Getaway","Sony Computer Entertainment","PS2",2002,3.54,2002,7.00085001888931,29.65,35,0.847142857142857
"Tomb Raider III: Adventures of Lara Croft","Eidos Interactive","PS",1997,3.54,1997,6.19549008088933,13.71,6,2.285
"James Bond 007: Agent Under Fire","Electronic Arts","PS2",2001,3.53,2001,12.6485426008969,45.13,44,1.02568181818182
"LEGO Star Wars: The Video Game","Eidos Interactive","PS2",2005,3.53,2005,1.56896585538057,8,12,0.666666666666667
"Battlefield 4","Electronic Arts","X360",2013,3.53,2013,13.2889131080947,53.65,46,1.16630434782609
"FIFA Soccer 11","Electronic Arts","X360",2010,3.53,2010,12.4502845254849,81.39,89,0.914494382022472
"Rugrats in Paris: The Movie","THQ","PS",2000,3.52,2000,6.63126646318518,15.86,15,1.05733333333333
"Spyro 2: Ripto's Rage!","Sony Computer Entertainment","PS",1999,3.52,1999,12.2571959741009,38.24,29,1.31862068965517
"Left 4 Dead","Electronic Arts","X360",2008,3.52,2008,12.2115178188064,91.01,129,0.705503875968992
"Mario & Sonic at the Olympic Winter Games","Sega","DS",2009,3.52,2009,3.50485746358635,25.29,45,0.562
"Resident Evil 5","Capcom","X360",2009,3.51,2009,2.86042934157462,20.64,21,0.982857142857143
"Donkey Kong Country 3: Dixie Kong's Double Trouble!","Nintendo","SNES",1996,3.51,1996,33.8237303575495,74.26,20,3.713
"Assassin's Creed: Brotherhood","Ubisoft","X360",2010,3.5,2010,6.60374472251117,43.17,82,0.526463414634146
"Kung Fu","Nintendo","NES",1985,3.5,1985,92.7136596055515,50.77,8,6.34625
"Batman: Arkham Asylum","Eidos Interactive","X360",2009,3.5,2009,1.51336668653076,10.92,21,0.52
"Clubhouse Games","Nintendo","DS",2006,3.5,2006,37.3890067225078,208.01,61,3.41
"Star Wars Battlefront (2015)","Electronic Arts","XOne",2015,3.49,2015,15.7735718006598,45.42,32,1.419375
"Battlefield: Bad Company 2","Electronic Arts","X360",2010,3.48,2010,12.4502845254849,81.39,89,0.914494382022472
"Guitar Hero: On Tour","Activision","DS",2008,3.48,2008,9.13348003434951,68.07,92,0.739891304347826
"Assassin's Creed: Unity","Ubisoft","XOne",2014,3.46,2014,11.2807418357748,41.97,46,0.912391304347826
"Far Cry 3","Ubisoft","PS3",2012,3.45,2012,8.93532104707125,38.06,38,1.00157894736842
"Monster Hunter 4","Capcom","3DS",2013,3.44,2013,2.39770137719211,9.68,27,0.358518518518519
"Borderlands","Take-Two Interactive","X360",2009,3.44,2009,3.44526518563687,24.86,44,0.565
"Tekken 4","Namco Bandai Games","PS2",2002,3.44,2002,3.06479032867397,12.98,25,0.5192
"Battlefield 4","Electronic Arts","PS4",2013,3.43,2013,13.2889131080947,53.65,46,1.16630434782609
"LittleBigPlanet 2","Sony Computer Entertainment","PS3",2011,3.42,2011,4.83792431830829,27.82,40,0.6955
"Grand Theft Auto 2","Take-Two Interactive","PS",1998,3.42,1998,2.7159562429272,7.92,8,0.99
"Final Fantasy III","SquareSoft","SNES",1994,3.42,1994,3.83747178329571,3.74,2,1.87
"Spider-Man 2","Activision","PS2",2004,3.41,2004,8.85973217908833,39.3,48,0.81875
"F-1 Race","Nintendo","GB",1990,3.41,1990,66.5479092443278,35.49,7,5.07
"FIFA Soccer 2003","Electronic Arts","PS2",2002,3.4,2002,17.2388553078957,73.01,88,0.829659090909091
"Crash Bash","Sony Computer Entertainment","PS",2000,3.39,2000,12.3552284985575,29.55,38,0.777631578947368
"LEGO Batman: The Videogame","Warner Bros. Interactive Entertainment","X360",2008,3.38,2008,1.5725633319021,11.72,10,1.172
"Metal Gear Solid V: The Phantom Pain","Konami Digital Entertainment","PS4",2015,3.38,2015,2.59767320715402,7.48,14,0.534285714285714
"The Legend of Zelda: Spirit Tracks","Nintendo","DS",2009,3.38,2009,18.4264866887481,132.96,39,3.40923076923077
"WWF War Zone","Acclaim Entertainment","PS",1998,3.36,1998,4.82836665409279,14.08,25,0.5632
"The Legend of Zelda: Majora's Mask","Nintendo","N64",2000,3.36,2000,14.5921311201238,34.9,25,1.396
"Professor Layton and the Unwound Future","Nintendo","DS",2008,3.36,2008,12.4731644482611,92.96,35,2.656
"Rugrats: Search For Reptar","THQ","PS",1998,3.34,1998,4.58832001646034,13.38,13,1.02923076923077
"Assassin's Creed IV: Black Flag","Ubisoft","X360",2013,3.34,2013,6.82403646091351,27.55,30,0.918333333333333
"English Training: Have Fun Improving Your Skills!","Nintendo","DS",2006,3.33,2006,37.3890067225078,208.01,61,3.41
"James Bond 007: Nightfire","Electronic Arts","PS2",2002,3.33,2002,17.2388553078957,73.01,88,0.829659090909091
"Ratchet & Clank","Sony Computer Entertainment","PS2",2002,3.33,2002,7.00085001888931,29.65,35,0.847142857142857
"Mario Party 9","Nintendo","Wii",2012,3.32,2012,14.3279727667567,61.03,39,1.56487179487179
"Star Wars Episode III: Revenge of the Sith","LucasArts","PS2",2005,3.32,2005,3.68706976014434,18.8,13,1.44615384615385
"Max Payne","Take-Two Interactive","PS2",2001,3.31,2001,5.72589686098655,20.43,12,1.7025
"The Lord of the Rings: The Return of the King","Electronic Arts","PS2",2003,3.28,2003,17.2986075041429,69.94,88,0.794772727272727
"Assassin's Creed Syndicate","Ubisoft","PS4",2015,3.28,2015,4.55981941309255,13.13,36,0.364722222222222
"Destiny","Activision","XOne",2014,3.28,2014,12.0010751243112,44.65,45,0.992222222222222
"True Crime: Streets of LA","Activision","PS2",2003,3.27,2003,5.29049491726645,21.39,35,0.611142857142857
"Wii Music","Nintendo","Wii",2008,3.27,2008,12.4731644482611,92.96,35,2.656
"Gran Turismo (PSP)","Sony Computer Entertainment","PSP",2009,3.27,2009,5.69036961070998,41.06,56,0.733214285714286
"Monster Hunter X","Capcom","3DS",2015,3.26,2015,2.21913526653933,6.39,20,0.3195
"Tekken","Sony Computer Entertainment","PS",1995,3.24,1995,18.7763713080169,20.47,34,0.602058823529412
"FIFA 16","Electronic Arts","XOne",2015,3.23,2015,15.7735718006598,45.42,32,1.419375
"L.A. Noire","Take-Two Interactive","PS3",2011,3.23,2011,3.13543405676127,18.03,31,0.581612903225806
"Madden NFL 16","Electronic Arts","PS4",2015,3.22,2015,15.7735718006598,45.42,32,1.419375
"Yokai Watch 2 Ganso/Honke","Nintendo","3DS",2014,3.22,2014,13.8879182905523,51.67,25,2.0668
"007: Tomorrow Never Dies","Electronic Arts","PS",1999,3.21,1999,10.3884864414386,32.41,37,0.875945945945946
"Baseball","Nintendo","NES",1983,3.2,1983,29.2033040234479,10.96,6,1.82666666666667
"Killer Instinct","Nintendo","SNES",1995,3.2,1995,16.6208035222895,18.12,12,1.51
"WWF SmackDown! 2: Know Your Role","THQ","PS",2000,3.2,2000,6.63126646318518,15.86,15,1.05733333333333
"Crisis Core: Final Fantasy VII","Square Enix","PSP",2007,3.19,2007,2.54637099872451,16.57,25,0.6628
"God of War: Chains of Olympus","Sony Computer Entertainment","PSP",2008,3.19,2008,4.5553349076857,33.95,52,0.652884615384615
"Dragon Quest VI: Maboroshi no Daichi","Enix Corporation","SNES",1995,3.19,1995,3.04531278664465,3.32,2,1.66
"Dance Central","MTV Games","X360",2010,3.19,2010,1.01419568010769,6.63,8,0.82875
"Enter the Matrix","Atari","PS2",2003,3.18,2003,4.67215750290619,18.89,45,0.419777777777778
"Super Mario Maker","Nintendo","WiiU",2015,3.18,2015,9.70307345025178,27.94,36,0.776111111111111
"Fallout: New Vegas","Bethesda Softworks","PS3",2010,3.17,2010,1.28648350975953,8.41,3,2.80333333333333
"Rhythm Heaven","Nintendo","DS",2008,3.17,2008,12.4731644482611,92.96,35,2.656
"Ace Combat 04: Shattered Skies","Sony Computer Entertainment Europe","PS2",2001,3.17,2001,0.888452914798206,3.17,1,3.17
"Club Penguin: Elite Penguin Force","Disney Interactive Studios","DS",2008,3.16,2008,3.00289823958781,22.38,36,0.621666666666667
"Animal Crossing","Nintendo","GC",2001,3.15,2001,14.1115470852018,50.35,26,1.93653846153846
"LEGO Batman: The Videogame","Warner Bros. Interactive Entertainment","DS",2008,3.15,2008,1.5725633319021,11.72,10,1.172
"Sonic Rush","Sega","DS",2005,3.15,2005,2.57114279550491,13.11,41,0.319756097560976
"Resident Evil 6","Capcom","PS3",2012,3.15,2012,3.60370935555816,15.35,28,0.548214285714286
"Halo: The Master Chief Collection","Microsoft Game Studios","XOne",2014,3.15,2014,2.77113291224298,10.31,9,1.14555555555556
"FIFA Soccer 08","Electronic Arts","PS2",2007,3.14,2007,11.0537396462435,71.93,112,0.642232142857143
"Spider-Man","Activision","PS",2000,3.13,2000,6.16716143329013,14.75,14,1.05357142857143
"Need for Speed III: Hot Pursuit","Electronic Arts","PS",1998,3.12,1998,10.9186927745962,31.84,34,0.936470588235294
"Star Wars Episode I Racer","Nintendo","N64",1999,3.12,1999,21.0622475799731,65.71,21,3.12904761904762
"Personal Trainer: Cooking","Nintendo","DS",2006,3.12,2006,37.3890067225078,208.01,61,3.41
